Country,Year,Region,Income Group,"Net official development assistance received (current US$)","Population living in slums (% of urban population)","Exports of goods and services (% of GDP)","GDP per capita (current US$)","Literacy rate, youth total (% of people ages 15-24)","Literacy rate, adult total (% of people ages 15 and above)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Primary completion rate, total (% of relevant age group)","Trained teachers in primary education (% of total teachers)","Children out of school (% of primary school age)","School enrollment, secondary (% gross)","Government expenditure on education, total (% of government expenditure)","Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Improved water source (% of population with access)","Improved sanitation facilities (% of population with access)","Pregnant women receiving prenatal care (%)","Diabetes prevalence (% of population ages 20 to 79)","Health expenditure per capita (current US$)","Income share held by lowest 20%","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","GINI index (World Bank estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","Population ages 0-14 (% of total)","Population ages 15-64 (% of total)","Fuel exports (% of merchandise exports)","High-technology exports (% of manufactured exports)"
"Nepal","1990","South Asia","Low income",422840000,70.6,10.5273091204456,193.555799384787,,,0.55014,,,,33.28313,,0.1,140.7,65.9,4.5,,,,,,,,134.9442,54.1947317073171,,42.4683998581131,54.0029105169182,,
"Nepal","1984","South Asia","Low income",193930000,,10.6524501037625,157.996505001286,,,0.40604,,,39.35154,25.27385,,,183.2,,,,,,9.12,74.77,30.06,,134.9442,49.3542195121951,,41.9502290397994,54.6656059327971,,
"Nepal","1969","South Asia","Low income",10840000,,7.01314974343331,67.1132445894931,,,,,,,,,,273.6,,,,,,,,,,128.6978,39.9087804878049,,41.0666097973315,56.0298118086814,,
"Nepal","1981","South Asia","Low income",178220000,,12.9014543003732,149.342929389118,30.03845,20.57367,0.35985,,,,18.73101,,,202.9,,,,,,,,,,134.7056,47.1982195121951,,41.618850896307,55.0597080769286,,
"Nepal","1994","South Asia","Low income",446620000,,18.9939379340801,194.961092649891,,,0.65166,,,,39.30405,,0.1,113.7,70.5,11.4,,,,,,,3.19099998474121,132.1914,57.6330975609756,,41.8620727775713,54.5157173825678,0.000274140745719372,2.92173370289158
"Nepal","1963","South Asia","Low income",16220000,,,47.1282518292357,,,,,,,,,,312.6,,,,,,,,,,126.619,36.4251707317073,,41.1639584522332,56.1730351480845,,
"Nepal","2006","South Asia","Low income",527670000,,13.4465909577363,350.608465014195,,,0.90731,77.76835,,,45.89955,25.48504,0.3,56.6,83.2,31.5,43.7,,19.85499235,,,,3.16700005531311,97.2648,66.0360731707317,18.5,39.2929899671029,56.2191812282569,,
"Nepal","1974","South Asia","Low income",32020000,,5.44971913841814,93.4855973708849,,,0.17846,,,,12.47206,,,245.3,,,,,,,,,,131.1932,42.8088780487805,,40.8894350184307,55.9924864801469,,
"Nepal","2014","South Asia","Low income",883820000,54.3,11.5050876388893,703.182570716641,,,1.07078,104.07252,93.58152,5.33847,66.86895,18.28129,0.2,37.4,90.7,44.2,68.3,,39.86817954,,,,3,72.5268,69.6046829268293,,33.5158598181831,61.0966233422553,0.00427691971404587,0.173122492958926
"Nepal","2004","South Asia","Low income",425940000,,16.6826952635217,288.669766951749,,,,73.33051,17.38608,18.91436,,21.60618,0.3,63.5,81.2,28.3,,,16.83585665,,,,2.19899988174438,104.1304,64.9225853658537,,40.1110757028399,55.6679126585981,,
"Nepal","1962","South Asia","Low income",9040000,,,55.3230920772637,,,,,,,,,,318.1,,,,,,,,,,126.29,35.9522926829268,,40.8151595138546,56.5505204219191,,
"Netherlands","2001","Europe & Central Asia","High income",,,63.8234849883364,26584.1216906272,,,0.97438,98.36972,,0.55075,124.61953,11.01714,,6.1,100,98,,,2079.41149579,,,,2.11899995803833,6.8968,78.190243902439,,18.4439294272872,67.8880518556727,6.05197770086834,32.7138564981032
"Netherlands","1966","Europe & Central Asia","High income",,,41.6514807868452,1835.80142351034,,,,,,,,,,17.9,,,,,,,,,,21.2894,73.5129268292683,,28.157231701947,62.2023391918744,7.08257624322852,
"Netherlands","2002","Europe & Central Asia","High income",,,60.7507366011393,28817.3232079888,,,0.9758,101.19981,,0.58903,122.31315,11.0992,,5.9,100,98,,,2411.35549122,,,,2.55399990081787,7.078,78.2926829268293,,18.4319127627053,67.8103847328763,5.46373186610244,28.0129201624897
"Netherlands","1999","Europe & Central Asia","High income",,,60.2403829928791,27951.734289323,,,0.9665,99.20779,,0.52951,124.34423,10.48555,,6.3,100,98.1,,,2111.5732825,,,,3.62199997901917,6.5344,77.8365853658537,,18.4559958513981,68.0496921224455,6.61876597957484,33.2808837366777
"Netherlands","1995","Europe & Central Asia","High income",,,57.6109374471708,28884.7135222434,,,0.96275,,,0.18439,140.61786,9.71951,,6.9,100,98.2,,,2261.89049062,,,,7.15700006484985,6.53,77.4046341463415,,18.3056181610755,68.5879238768367,7.03298238127346,24.1447528297594
"Netherlands","1979","Europe & Central Asia","High income",,,48.1874167330564,12635.1957282094,,,0.97915,90.39345,,8.5929,91.0858,,,11.2,,,,,,,,,,9.309,75.6060975609756,,23.1833863381479,65.5041632814138,18.8187038727932,
"Netherlands","1965","Europe & Central Asia","High income",,,42.8107866340402,1708.09635648862,,,,,,,,,,18.3,,,,,,,,,,20.8898,73.5687804878049,,28.3752814518388,62.1037756499157,8.82634601813746,
"Netherlands","1977","Europe & Central Asia","High income",,,46.2576497007855,9049.81248438315,,,0.96798,93.14699,,9.49144,90.89649,,,12.1,,,,,,,,,,10.209,75.2214634146342,,24.4557282176478,64.5023272390496,18.2017449034055,
"Netherlands","1989","Europe & Central Asia","High income",,,55.4070657994224,17175.6453683691,,,0.97336,,,3.33936,117.10163,,,8.6,,,,,,,,,,6.9662,76.7341463414634,,18.271320075501,69.1651226372097,8.93484126044467,15.8720840098569
"Netherlands","2016","Europe & Central Asia","High income",,,,,,,,,,,,,,,,,,,,,,,6.16599988937378,,,,,,,
"Netherlands","1961","Europe & Central Asia","High income",,,46.6073737254984,1159.39235716074,,,,,,,,,,20.3,,,,,,,,,,18.8006,73.6526829268293,,29.95715109091,61.0038386236933,,
"Netherlands","2006","Europe & Central Asia","High income",,,69.2789514029406,44453.9711946212,,,0.97915,,,1.27567,119.4944,11.83044,,5.2,100,97.9,,,4162.44213964,8.22,,30.76,3.90499997138977,5.6508,79.6975609756098,,18.1808481806561,67.5536434892649,8.45290515059673,28.9900157828687
"Netherlands","1998","Europe & Central Asia","High income",,,59.7344053016195,27533.6067928156,,,0.97163,,,,128.61917,10.42632,,6.4,100,98.1,,,2073.6794786,,,,4.39400005340576,6.3532,77.8829268292683,,18.4388040754306,68.1563364911278,6.346098303492,30.2455490610548
"Netherlands","2010","Europe & Central Asia","High income",,,71.9539771215749,50341.251919716,,,0.98685,,,0.11525,123.13176,11.54293,,4.4,100,97.8,,,5286.46555152,8.34,,28.73,4.44999980926514,4.8164,80.7024390243902,,17.3708484905004,67.0758943938609,10.0089384279926,21.2941161535262
"Netherlands","1993","Europe & Central Asia","High income",,,52.9706370074564,22827.3000431587,,,0.98543,,,5.7058,123.90286,9.48749,,7.4,100,98.2,,,,,,,6.28499984741211,6.888,76.9165853658537,,18.1589239688904,68.8716815814309,8.88361750370742,23.3879177325715
"Netherlands","2003","Europe & Central Asia","High income",,,59.709357748914,35245.1640746805,,,0.98112,,,0.73895,122.21023,11.40471,,5.7,100,98,,,2986.76124097,,,,3.59299993515015,6.7212,78.4926829268293,,18.4178973257392,67.7355590604092,5.54476847293646,31.3506297542099
"Netherlands","1964","Europe & Central Asia","High income",,,44.6109586193346,1541.94736519029,,,,,,,,,,18.8,,,,,,,,,,20.4902,73.7041463414634,,28.7104638408954,61.8895581371722,9.21992142559277,
"Netherlands","2011","Europe & Central Asia","High income",,,77.3564421576877,53537.2751512189,,,0.98822,,,0.09447,129.0815,11.76501,,4.3,100,97.8,,,5649.19529313,8.79,,28.17,4.97700023651123,4.6572,81.2048780487805,,17.1623218237322,66.8128971460101,13.3921739517426,19.8142026658484
"Netherlands","1967","Europe & Central Asia","High income",,,40.4676310118428,1991.36068565042,,,,,,,,,,17.4,,,,,,,,,,21.689,73.8041463414634,,27.9843768425277,62.2591894950146,7.92123762123309,
"Netherlands","2004","Europe & Central Asia","High income",,,63.5358314612961,39954.6422157907,,,0.97928,,,1.43082,119.27989,11.7214,,5.6,100,97.9,,,3409.73734833,7.75,,30.74,4.64599990844727,6.3644,79.0951219512195,,18.3738636298615,67.6817713860063,5.73313305397658,30.467361756601
"Netherlands","1997","Europe & Central Asia","High income",,,60.6815522754486,26404.986730145,,,0.96869,,,0.24645,131.5363,,,6.5,100,98.1,,,1973.73432165,,,,5.51100015640259,6.172,77.7943902439024,,18.4119012561355,68.2828571850671,7.13207433485668,27.3778641332139
"Netherlands","1994","Europe & Central Asia","High income",,,55.1086777011827,24331.7540182404,,,0.95369,,,0.31991,141.5607,9.49496,,7.1,100,98.2,,,,,,,7.15899991989136,6.709,77.3751219512195,,18.2359716628946,68.7286809724812,7.49422864378866,22.4254431616661
"Netherlands","1981","Europe & Central Asia","High income",,,55.2675358590918,11373.4126872705,,,0.98661,95.45654,,8.3463,91.48831,11.86936,,10.6,,,,,,,,,,8.409,75.9343902439025,,21.8388535243383,66.6291565901965,23.8603113959226,
"Netherlands","1983","Europe & Central Asia","High income",,,54.964076040304,10544.0458965616,,,0.99068,97.77268,,11.57096,95.70834,10.40229,,10.2,,,,,,,,,,7.747,76.1641463414634,,20.561824506646,67.7473024592815,23.1625279475257,
"Netherlands","1971","Europe & Central Asia","High income",,,43.702213495895,3335.49361250066,,,0.93986,98.05346,,7.12346,75.54531,,,15.3,,,,,,,,,,19.177,73.809512195122,,27.1874868362976,62.5780817410214,12.5076340123455,
"Netherlands","2005","Europe & Central Asia","High income",,,66.6165697413349,41577.1600883755,,,0.97821,,,1.6105,119.33037,12.19349,,5.4,100,97.9,,,3993.99847492,8.18,,29.86,4.72399997711182,6.0076,79.3463414634146,,18.282609113619,67.658642613243,7.3540050162983,30.8897206891979
"Netherlands","1970","Europe & Central Asia","High income",,,43.436485623343,2889.71479887468,,,,,,,,,,15.8,,,,,,,,,,19.805,73.5856097560976,,27.4365670951062,62.4549552329061,10.722002079172,
"Netherlands","2015","Europe & Central Asia","High income",,,82.463331318151,44290.8688648378,,,,,,,,,,3.8,100,97.7,,5.5,,,,,6.87200021743774,3.8842,81.7073170731707,,16.5232716781264,65.2462589355619,,
"Netherlands","1986","Europe & Central Asia","High income",,,51.1319695795082,13607.9271903286,,,0.98241,,,7.62597,115.45143,10.80043,,9.5,,,,,,,,,,7.111,76.2704878048781,,19.1035226631178,68.8514414580651,15.1616911805384,
"Netherlands","1960","Europe & Central Asia","High income",,,48.8939510015911,1068.78458723735,,,,,,,,,,20.8,,,,,,,,,,17.9102,73.3926829268293,,30.0562010296837,61.0104677855144,,
"Netherlands","1990","Europe & Central Asia","High income",,,54.7855854002371,21019.125671934,,,0.96925,,,3.42261,118.48256,10.96806,,8.3,100,98.3,,,,,,,,6.9998,76.8780487804878,,18.1385637773808,69.1607701409957,9.59922491477888,16.460663036111
"Netherlands","1968","Europe & Central Asia","High income",,,40.9376263598006,2185.24865888658,,,,,,,,,,16.9,,,,,,,,,,21.061,73.6126829268293,,27.8407258408088,62.2889496761228,7.742177667909,
"Netherlands","2014","Europe & Central Asia","High income",,,82.5653687436652,52157.4068701887,,,,,,,132.31711,,,3.9,100,97.7,,,5693.85992057,,,,7.41599988937378,4.0888,81.7073170731707,,16.6988063803576,65.5935017862203,16.5940016683058,19.9018385836006
"Netherlands","2009","Europe & Central Asia","High income",,,63.1544515335039,51900.3400948453,,,0.98282,,,0.33507,121.77332,11.41065,,4.6,100,97.8,,,5355.07274159,8.62,,28.38,3.41300010681152,4.9756,80.5487804878049,,17.5678468031676,67.3100425558153,8.15441646617577,20.9042724292137
"Netherlands","1988","Europe & Central Asia","High income",,,52.0898749967099,17518.0287566478,,,0.97223,,,4.00966,116.97353,10.53047,,8.9,,,,,,,,,,6.9326,76.890243902439,,18.4827741344889,69.1199017935287,8.4200405513871,14.5931889078777
"Netherlands","1972","Europe & Central Asia","High income",,,43.6592070969215,4052.06602961616,,,0.94686,96.11596,,7.72397,78.65001,,,14.7,,,,,,,,,,18.549,73.7270731707317,,26.8749976868083,62.7663824392907,12.0072212002272,
"Netherlands","1992","Europe & Central Asia","High income",,,53.7398310944456,23598.9507648691,,,0.96908,,,5.02502,121.62307,,,7.7,100,98.2,,,,,,,5.55499982833862,7.067,77.2170731707317,,18.0994306824407,69.0005703222995,8.47561289771094,19.3784550802449
"Netherlands","1991","Europe & Central Asia","High income",,,55.4845853437757,21454.8628923695,,,0.96927,,,4.06099,119.99659,10.71917,,8,100,98.2,,,,,,,7.28399991989136,7.0334,77,,18.0886791186525,69.0980881517931,9.74914847927522,17.6185417912893
"Netherlands","1975","Europe & Central Asia","High income",,,47.8130428143732,7241.88606836983,,,0.95911,94.76397,,9.86074,85.36097,,,13.1,,,,,,,,,,13.545,74.4987804878049,,25.6442552911367,63.6377802646435,17.0713450675257,
"Netherlands","1962","Europe & Central Asia","High income",,,45.9426042281739,1240.67789437294,,,,,,,,,,19.7,,,,,,,,,,19.691,73.3239024390244,,29.6237032093672,61.2217763347596,23.5841099766735,
"Netherlands","1985","Europe & Central Asia","High income",,,60.31290634306,9799.44303762773,,,0.99593,92.59132,,13.12701,99.98762,10.56039,,9.7,,,,,,,,,,7.323,76.2846341463415,,19.4658210006073,68.6312237541816,22.6934599685621,
"Netherlands","1969","Europe & Central Asia","High income",,,42.4568087379793,2446.33545399539,,,,,,,,,,16.4,,,,,,,,,,20.433,73.539512195122,,27.6692732198151,62.3440057414778,8.31414485626937,
"Netherlands","1996","Europe & Central Asia","High income",,,57.6456752032473,28698.6660159512,,,0.96049,,,0.25744,138.33199,8.86661,,6.7,100,98.1,,,2215.26710557,,,,6.4210000038147,6.351,77.4356097560976,,18.3667063386723,68.4288901651912,8.14362413079609,26.7768945270027
"Netherlands","2007","Europe & Central Asia","High income",,,70.2736107487608,51241.3156170166,,,0.97912,,,0.58818,120.56636,11.62496,,5,100,97.9,,,4801.72824025,8.26,,30.35,3.17899990081787,5.294,80.0975609756098,,18.0067692273677,67.4952990126788,8.72787026473796,23.3073355861336
"Netherlands","1963","Europe & Central Asia","High income",,,46.0326918446597,1328.03664879968,,,,,,,,,,19.3,,,,,,,,,,20.0906,73.3370731707317,,29.1531470860327,61.5695276987986,10.3051732119133,
"Netherlands","1978","Europe & Central Asia","High income",,,44.1640169240727,11036.7073180438,,,0.97295,91.4564,,9.18415,91.67917,,,11.6,,,,,,,,,,9.759,75.1451219512195,,23.835258872452,64.9777071184269,15.9975406213462,
"Netherlands","1976","Europe & Central Asia","High income",,,48.8871637747063,7824.53271086595,,,0.96685,94.70798,,9.48633,89.16082,,,12.6,,,,,,,,,,11.877,74.6470731707317,,25.0530670139755,64.0621975719473,17.6774471201255,
"Netherlands","2012","Europe & Central Asia","High income",,,81.9362208678724,49474.705606422,,,0.9855,,,0.14698,130.1759,11.62662,,4.2,100,97.8,,,5456.45265249,8.87,,27.99,5.82100009918213,4.498,81.1048780487805,,16.9955457290858,66.4400663955392,14.0691250568321,20.0451539945043
"Netherlands","1982","Europe & Central Asia","High income",,,55.2782201252636,10931.3384172139,,,0.98919,97.91838,,9.9294,93.00786,11.24708,,10.4,,,,,,,,,,7.959,75.9885365853659,,21.1858238879679,67.1967220601315,23.8515382768409,
"Netherlands","2008","Europe & Central Asia","High income",,,71.6426013395644,56928.8204756806,,,0.98041,,,0.49742,121.62638,11.69202,,4.8,100,97.8,,,5462.48845102,8.22,,29.93,2.75,5.1348,80.2512195121951,,17.7877333357869,67.4374943325798,10.5942695133466,19.2487530582153
"Netherlands","1984","Europe & Central Asia","High income",,,58.7964001241975,9849.8219674462,,,0.9903,96.50787,,12.67833,99.10291,9.7677,,9.9,,,,,,,,,,7.535,76.2331707317073,,19.983710049438,68.2354785565431,22.585809943067,
"Netherlands","1974","Europe & Central Asia","High income",,,50.7249744273096,6358.77238358316,,,0.9567,94.99482,,9.33477,83.64168,,,13.6,,,,,,,,,,15.213,74.5368292682927,,26.0974057061717,63.3023850072554,16.0143913475846,
"Netherlands","2013","Europe & Central Asia","High income",,,82.0102091465619,51574.489418462,,,,,,,132.12091,12.08611,,4,100,97.8,,,5688.44151021,,,,7.24300003051758,4.2934,81.3048780487805,,16.851969435469,66.0065106179923,19.5103641270181,20.4062535909587
"Netherlands","1987","Europe & Central Asia","High income",,,49.787775203434,16496.2959945287,,,0.98127,,,5.67909,117.19923,11.26504,,9.2,,,,,,,,,,6.899,76.7051219512195,,18.7675707203665,69.0166245672041,10.8625501651873,
"Netherlands","1980","Europe & Central Asia","High income",,,50.7642242030778,13615.8370736975,,,0.98211,90.72914,,8.22177,91.40868,,,10.9,,,,,,,,,,8.859,75.7431707317073,,22.5106161482021,66.0755629949603,21.8419370810591,
"Netherlands","2000","Europe & Central Asia","High income",,,66.4929552002964,25921.1279408277,,,0.96906,97.81891,,0.49648,124.1548,11.07563,,6.2,100,98.1,,,1931.79111729,,,,2.72499990463257,6.7156,77.9878048780488,,18.4703979157942,67.9603191540766,8.22793118424807,35.8065731843131
"Netherlands","1973","Europe & Central Asia","High income",,,45.7238878039902,5277.35002600312,,,0.95446,96.01271,,8.37945,80.8756,,,14.1,,,,,,,,,,16.881,74.1439024390244,,26.5078359223195,63.0114263052603,13.0396002826109,
"New Caledonia","1973","East Asia & Pacific","High income",74640000,,,4220.19350048583,,,,,,,,,,,,,,,,,,,,79.1728,64.3756097560976,,37.8157678298672,58.2506672037867,,
"New Caledonia","2008","East Asia & Pacific","High income",,,,,,,,,,,,,,,97,100,,,,,,,15.5089998245239,20.9884,76.4560975609756,,24.8111883438043,66.7687307846545,0.0112184094756345,0.545864869219954
"New Caledonia","1970","East Asia & Pacific","High income",22870000,,,3203.71144556442,,,,,,,,,,,,,,,,,,,,79.588,63.0292682926829,,37.6472268507498,58.773625327303,,
"New Caledonia","1993","East Asia & Pacific","High income",394730000,,13.1111497125527,16640.8023536798,,,,,,,,,,,,100,,,,,,,17.8010005950928,31.4858,71.6560975609756,,30.6844489737142,64.2140301516444,,
"New Caledonia","1991","East Asia & Pacific","High income",310680000,,16.9089199830572,15133.1622384558,,,,,,,,,,,,100,,,,,,,17.0599994659424,37.0196,70.3585365853659,,31.3645703936752,63.6039100502688,,
"New Caledonia","1967","East Asia & Pacific","High income",11610000,,,1865.66599868404,,,,,,,,,,,,,,,,,,,,83.359,61.6829268292683,,37.8908689678145,58.5720531290336,,
"New Caledonia","1980","East Asia & Pacific","High income",197970000,,,8443.10705181349,,,,,,,,,,,,,,,,,,,,74.3284,66.569512195122,,36.2482906404635,59.3644706977006,0.0382339927756806,
"New Caledonia","1983","East Asia & Pacific","High income",181900000,,,5540.23497276739,,,,,,,,,,,,,,,,,,,,61.202,68.5878048780488,,35.7384487341262,59.6873573710634,0.140920771242349,
"New Caledonia","1979","East Asia & Pacific","High income",148650000,,,7561.19227612515,,,,,,,,,,,,,,,,,,,,78.7416,66.4365853658537,,36.5423340141173,59.0992153068902,0.0299649935736421,
"New Caledonia","1978","East Asia & Pacific","High income",115010000,,,6152.78252887561,,,,,,,,,,,,,,,,,,,,83.1548,66.3036585365854,,36.9041632962404,58.7765899302595,0.0456305179557243,
"New Caledonia","1996","East Asia & Pacific","High income",396140000,,15.3462781856552,18257.2150489301,,96.13792,,,,,,,,,,100,,,,,,,18.6000003814697,20.1212,71.9975609756098,,29.855637278972,64.815398690243,,
"New Caledonia","2007","East Asia & Pacific","High income",,,,,,,,,,,,,,,96.5,100,,,,,,,18.0400009155273,21.431,75.9463414634146,,25.5060333935401,66.6026440085816,0.00520135030690324,0.561123055815507
"New Caledonia","1971","East Asia & Pacific","High income",38230000,,,3446.95279391748,,,,,,,,,,,,,,,,,,,,78.331,63.4780487804878,,37.7728358454822,58.5426790764078,,
"New Caledonia","2015","East Asia & Pacific","High income",,,,,99.69003,96.93782,,,,,,,,,98.5,100,,19.6,,,,,14.539999961853,19.1292,77.7731707317073,,22.2269095994953,67.6038887495344,0.0132007116990045,5.02825609697115
"New Caledonia","1986","East Asia & Pacific","High income",206590000,,,7634.33440023159,,,,,,,,,,,,,,,,,,,,48.302,69.0634146341463,,34.5829446269057,60.6886812948077,,
"New Caledonia","2013","East Asia & Pacific","High income",,,,,,,,,,,,,,,98.5,100,,,,,,,14.043999671936,19.1884,77.3219512195122,,22.6764610699762,67.4281503316139,0.0147760940182045,13.6403718050092
"New Caledonia","2005","East Asia & Pacific","High income",,,,,,,,,,,,,,,95.5,100,,,,,,,16.69700050354,20.4342,75.1682926829268,,26.8568280108272,66.236668226322,1.36679355113664,0.507885619589275
"New Caledonia","1998","East Asia & Pacific","High income",338390000,,11.9903062307195,15387.8695836451,,,,,,,,,,,94,100,,,,,,,17.2259998321533,16.8542,74.3756097560976,,29.2332687744882,65.1327749240897,,
"New Caledonia","1972","East Asia & Pacific","High income",54960000,,,4031.01603874046,,,,,,,,,,,,,,,,,,,,77.074,63.9268292682927,,37.8515772220907,58.3418789934527,,
"New Caledonia","1985","East Asia & Pacific","High income",145370000,,,5534.631412905,,,,,,,,,,,,,,,,,,,,52.602,68.7658536585366,,35.0557724665268,60.2764911095375,,
"New Caledonia","1969","East Asia & Pacific","High income",16500000,,,2529.89263977581,,,,,,,,,,,,,,,,,,,,80.845,62.5804878048781,,37.7224269414941,58.7354917532071,,
"New Caledonia","1989","East Asia & Pacific","High income",281600000,,,13092.2647265506,98.75698,93.08063,,,,,,,,,,,,,,,,,,40.5108,69.0853658536585,,32.462711423052,62.6102912233318,,
"New Caledonia","1992","East Asia & Pacific","High income",357980000,,13.7104833573384,16261.2969282208,,,,,,,,,,,,100,,,,,,,17.443000793457,35.274,71.6146341463415,,30.9840621632352,63.9481594918042,,
"New Caledonia","2000","East Asia & Pacific","High income",,,,12579.5951055864,,,,,,,,,,,94,100,,,,,,,14.3240003585815,17.8966,75.1634146341463,,28.6465997133292,65.4080772582466,0.883376955355804,0.594358254963509
"New Caledonia","1961","East Asia & Pacific","High income",,,,,,,,,,,,,,,,,,,,,,,,45.316,59.0390243902439,,37.4312837376683,58.9265992430353,,
"New Caledonia","2006","East Asia & Pacific","High income",,,,,,,,,,,,,,,96,100,,,,,,,16.996000289917,20.9326,76.4609756097561,,26.1908964495895,66.4262989542928,0.443305072682475,1.48014208033264
"New Caledonia","1981","East Asia & Pacific","High income",150170000,,,6817.83252877901,,,,,,,,,,,,,,,,,,,,69.9152,66.7024390243903,,35.9710733773843,59.5644366172769,0.0409184504605763,
"New Caledonia","1990","East Asia & Pacific","High income",302410000,,18.4876237916876,14800.0286943521,,,,,,,,,,,,100,,,,,,,,38.7652,70.4853658536586,,31.877273239704,63.1350979310181,,
